Date,checkins,Holidays,1st of Month,15th of Month,JewishHoliday,CNY15Days,CNY7Days,CNY,SuperBowl,Valentines,Holloween,NY,MLK,Pres Day,Easter,Memorial,MotherDay,FatherDay,July 4th,LaborDay,ColumbusDay,VeteransDay,ThxGiving,Xmas,LongWKend,Months,Months-INT,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Days,Sun,Mon,Tue,Wed,Thu,Fri,Year,2010,2011,2012,Casino,SE,Seg 0-3,FIT,WS,Group,FIT ADR
4/18/10,1192,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,SUN,1,0,0,0,0,0,2010,1,0,0,1143,344,500,645,351,927,171.68
4/19/10,971,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,MON,0,1,0,0,0,0,2010,1,0,0,863,182,250,493,372,952,142.58
4/20/10,633,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,TUE,0,0,1,0,0,0,2010,1,0,0,768,130,220,515,383,1012,139.96
4/21/10,989,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,WED,0,0,0,1,0,0,2010,1,0,0,758,147,225,538,386,1216,233
4/22/10,1007,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,THU,0,0,0,0,1,0,2010,1,0,0,890,178,372,577,432,1100,206.98
4/23/10,1825,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,FRI,0,0,0,0,0,1,2010,1,0,0,1515,615,785,716,466,526,165.5
4/24/10,885,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,SAT,0,0,0,0,0,0,2010,1,0,0,1620,650,830,732,412,451,112.47
4/25/10,1619,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,SUN,1,0,0,0,0,0,2010,1,0,0,1236,510,589,611,304,1051,212.2
4/26/10,755,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,MON,0,1,0,0,0,0,2010,1,0,0,936,254,291,630,250,1078,167.11
4/27/10,924,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,TUE,0,0,1,0,0,0,2010,1,0,0,850,254,233,593,264,901,166.97
4/28/10,1335,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,WED,0,0,0,1,0,0,2010,1,0,0,945,239,283,627,291,1106,265.72
4/29/10,969,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,THU,0,0,0,0,1,0,2010,1,0,0,1063,218,334,581,454,1080,207.94
4/30/10,1021,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APR,4,0,0,0,1,0,0,0,0,0,0,0,FRI,0,0,0,0,0,1,2010,1,0,0,1322,239,528,502,476,911,266.08
5/1/10,1018,1st-of-month,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,SAT,0,0,0,0,0,0,2010,1,0,0,1379,353,632,753,510,551,109.25
5/2/10,1386,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,SUN,1,0,0,0,0,0,2010,1,0,0,1247,275,455,777,467,693,135.12
5/3/10,899,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,MON,0,1,0,0,0,0,2010,1,0,0,936,188,382,873,440,732,153.38
5/4/10,685,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,TUE,0,0,1,0,0,0,2010,1,0,0,799,156,297,950,403,797,131.04
5/5/10,1189,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,WED,0,0,0,1,0,0,2010,1,0,0,687,150,296,901,443,1055,188.83
5/6/10,1045,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,THU,0,0,0,0,1,0,2010,1,0,0,921,151,356,952,476,747,159.82
5/7/10,1464,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,FRI,0,0,0,0,0,1,2010,1,0,0,1403,406,630,1013,481,371,157.36
5/8/10,786,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,SAT,0,0,0,0,0,0,2010,1,0,0,1440,420,676,1007,464,274,96.81
5/9/10,1107,MotherDay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,SUN,1,0,0,0,0,0,2010,1,0,0,1088,273,460,812,410,366,140.28
5/10/10,1147,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,MON,0,1,0,0,0,0,2010,1,0,0,826,105,242,891,324,718,91.85
5/11/10,1110,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,TUE,0,0,1,0,0,0,2010,1,0,0,683,41,244,922,308,1139,266.94
5/12/10,827,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,WED,0,0,0,1,0,0,2010,1,0,0,750,79,266,885,372,1147,282.32
5/13/10,1141,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,THU,0,0,0,0,1,0,2010,1,0,0,883,136,369,833,444,971,195.47
5/14/10,1171,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,FRI,0,0,0,0,0,1,2010,1,0,0,1304,403,663,825,466,557,171.68
5/15/10,756,15th-of-month,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,SAT,0,0,0,0,0,0,2010,1,0,0,1287,470,621,820,450,683,161.13
5/16/10,1369,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,SUN,1,0,0,0,0,0,2010,1,0,0,1048,340,477,710,400,1028,171.98
5/17/10,748,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,MON,0,1,0,0,0,0,2010,1,0,0,805,193,320,800,421,1186,198.42
5/18/10,771,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,TUE,0,0,1,0,0,0,2010,1,0,0,691,178,258,847,407,1304,297.83
5/19/10,1307,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,WED,0,0,0,1,0,0,2010,1,0,0,839,204,299,761,417,889,146.8
5/20/10,1448,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,THU,0,0,0,0,1,0,2010,1,0,0,904,204,462,710,460,1018,174.77
5/21/10,1117,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,FRI,0,0,0,0,0,1,2010,1,0,0,1046,249,594,615,485,917,240.06
5/22/10,986,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,SAT,0,0,0,0,0,0,2010,1,0,0,959,200,561,617,481,1146,266.07
5/23/10,1329,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,SUN,1,0,0,0,0,0,2010,1,0,0,875,105,477,713,537,1029,191.22
5/24/10,987,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,MON,0,1,0,0,0,0,2010,1,0,0,894,86,345,824,558,950,151.76
5/25/10,1058,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,TUE,0,0,1,0,0,0,2010,1,0,0,841,116,265,828,573,748,126.48
5/26/10,983,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,WED,0,0,0,1,0,0,2010,1,0,0,902,125,260,981,553,251,162.39
5/27/10,1112,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,THU,0,0,0,0,1,0,2010,1,0,0,1148,143,403,1152,472,112,173.09
5/28/10,1402,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAY,5,0,0,0,0,1,0,0,0,0,0,0,FRI,0,0,0,0,0,1,2010,1,0,0,1428,290,663,1152,409,155,149.81
5/29/10,827,LongWknd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MAY,5,0,0,0,0,1,0,0,0,0,0,0,SAT,0,0,0,0,0,0,2010,1,0,0,1458,320,760,1197,372,152,165.65
5/30/10,934,LongWknd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MAY,5,0,0,0,0,1,0,0,0,0,0,0,SUN,1,0,0,0,0,0,2010,1,0,0,1589,308,672,1104,326,167,146.53
5/31/10,902,Memorial,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,MAY,5,0,0,0,0,1,0,0,0,0,0,0,MON,0,1,0,0,0,0,2010,1,0,0,1164,292,436,748,267,393,101.21
6/1/10,1156,1st-of-month,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,TUE,0,0,1,0,0,0,2010,1,0,0,923,244,311,855,334,897,124.61
6/2/10,674,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,WED,0,0,0,1,0,0,2010,1,0,0,858,192,264,846,369,977,135.29
6/3/10,1246,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,THU,0,0,0,0,1,0,2010,1,0,0,948,236,382,798,405,1011,183.8
6/4/10,1359,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,FRI,0,0,0,0,0,1,2010,1,0,0,1208,234,505,802,482,664,152.17
6/5/10,761,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,SAT,0,0,0,0,0,0,2010,1,0,0,1224,250,534,825,458,687,122.39
6/6/10,1534,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,SUN,1,0,0,0,0,0,2010,1,0,0,911,138,375,632,431,1150,283.65
6/7/10,714,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,MON,0,1,0,0,0,0,2010,1,0,0,719,41,266,452,313,1286,184.47
6/8/10,1142,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,TUE,0,0,1,0,0,0,2010,1,0,0,479,71,214,506,218,1821,250.3
6/9/10,974,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,WED,0,0,0,1,0,0,2010,1,0,0,498,92,191,713,205,1784,265.98
6/10/10,776,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,THU,0,0,0,0,1,0,2010,1,0,0,641,145,282,657,232,1591,328.22
6/11/10,1701,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,FRI,0,0,0,0,0,1,2010,1,0,0,1384,393,617,810,286,614,174.92
6/12/10,827,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,SAT,0,0,0,0,0,0,2010,1,0,0,1461,425,697,950,312,425,95.25
6/13/10,1000,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,SUN,1,0,0,0,0,0,2010,1,0,0,1211,349,558,802,372,512,150.79
6/14/10,977,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,MON,0,1,0,0,0,0,2010,1,0,0,803,163,266,887,375,989,131.9
6/15/10,907,15th-of-month,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,TUE,0,0,1,0,0,0,2010,1,0,0,643,133,220,813,358,1293,278.28
6/16/10,901,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,WED,0,0,0,1,0,0,2010,1,0,0,708,133,187,774,385,1270,279.36
6/17/10,1384,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,THU,0,0,0,0,1,0,2010,1,0,0,898,179,338,840,453,869,144.28
6/18/10,1316,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,FRI,0,0,0,0,0,1,2010,1,0,0,1295,388,565,909,395,595,108.18
6/19/10,655,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,SAT,0,0,0,0,0,0,2010,1,0,0,1387,523,592,917,396,445,146.55
6/20/10,1286,FatherDay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,SUN,1,0,0,0,0,0,2010,1,0,0,1373,503,541,956,361,81,176.14
6/21/10,1346,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,MON,0,1,0,0,0,0,2010,1,0,0,1440,640,291,993,407,128,163.36
6/22/10,919,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,TUE,0,0,1,0,0,0,2010,1,0,0,1423,653,289,966,401,218,142.92
6/23/10,1104,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,WED,0,0,0,1,0,0,2010,1,0,0,1371,610,323,799,359,623,93.12
6/24/10,1132,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,THU,0,0,0,0,1,0,2010,1,0,0,1010,287,342,777,364,1025,140.15
6/25/10,920,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,FRI,0,0,0,0,0,1,2010,1,0,0,1125,394,545,626,307,1160,223.71
6/26/10,688,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,SAT,0,0,0,0,0,0,2010,1,0,0,1171,417,596,829,299,944,209.18
6/27/10,1313,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,SUN,1,0,0,0,0,0,2010,1,0,0,1208,358,430,840,312,470,104.58
6/28/10,1040,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,MON,0,1,0,0,0,0,2010,1,0,0,1120,277,262,1168,346,449,143.41
6/29/10,860,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,TUE,0,0,1,0,0,0,2010,1,0,0,1036,247,238,1202,430,266,173.5
6/30/10,912,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,WED,0,0,0,1,0,0,2010,1,0,0,991,223,231,1179,417,165,127.01
7/1/10,1147,1st-of-month,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,THU,0,0,0,0,1,0,2010,1,0,0,1084,208,371,1090,439,147,125.74
7/2/10,1339,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,FRI,0,0,0,0,0,1,2010,1,0,0,1471,323,751,1063,354,105,165.37
7/3/10,807,LongWknd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,JUL,7,0,0,0,0,0,0,1,0,0,0,0,SAT,0,0,0,0,0,0,2010,1,0,0,1601,392,868,987,365,113,107.99
7/4/10,770,July-4th,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,JUL,7,0,0,0,0,0,0,1,0,0,0,0,SUN,1,0,0,0,0,0,2010,1,0,0,1591,409,822,1008,393,114,173.67
7/5/10,1340,LongWknd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,JUL,7,0,0,0,0,0,0,1,0,0,0,0,MON,0,1,0,0,0,0,2010,1,0,0,1331,330,394,1195,380,118,101.09
7/6/10,777,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,TUE,0,0,1,0,0,0,2010,1,0,0,1167,226,275,1251,370,130,142.52
7/7/10,957,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,WED,0,0,0,1,0,0,2010,1,0,0,1082,179,267,1423,381,157,158.01
7/8/10,1305,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,THU,0,0,0,0,1,0,2010,1,0,0,1094,171,291,1391,414,321,105.75
7/9/10,1207,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,FRI,0,0,0,0,0,1,2010,1,0,0,1299,299,503,1017,346,488,135.8
7/10/10,710,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,SAT,0,0,0,0,0,0,2010,1,0,0,1367,355,513,918,259,620,105.6
7/11/10,1108,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,SUN,1,0,0,0,0,0,2010,1,0,0,1123,278,424,703,276,1005,152.58
7/12/10,1214,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,MON,0,1,0,0,0,0,2010,1,0,0,878,198,231,671,202,1412,183.77
7/13/10,445,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,TUE,0,0,1,0,0,0,2010,1,0,0,849,161,213,663,242,1325,182.55
7/14/10,689,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,WED,0,0,0,1,0,0,2010,1,0,0,746,168,237,601,225,1347,265.76
7/15/10,794,15th-of-month,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,THU,0,0,0,0,1,0,2010,1,0,0,663,186,270,455,265,1175,186.81
7/16/10,3067,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,FRI,0,0,0,0,0,1,2010,1,0,0,610,193,338,311,224,2071,223.2
7/17/10,482,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,SAT,0,0,0,0,0,0,2010,1,0,0,682,197,366,394,231,1889,225.37
7/18/10,1919,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,SUN,1,0,0,0,0,0,2010,1,0,0,861,296,349,517,292,951,145.29
7/19/10,1369,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,MON,0,1,0,0,0,0,2010,1,0,0,680,202,266,552,227,1678,222.05
7/20/10,520,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,TUE,0,0,1,0,0,0,2010,1,0,0,573,183,184,508,242,1852,196.93
7/21/10,562,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,WED,0,0,0,1,0,0,2010,1,0,0,632,167,197,553,214,1731,222.88
7/22/10,1095,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,THU,0,0,0,0,1,0,2010,1,0,0,946,237,357,749,303,1078,135.01
7/23/10,1574,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,FRI,0,0,0,0,0,1,2010,1,0,0,1420,439,599,899,331,567,165.15
7/24/10,658,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,SAT,0,0,0,0,0,0,2010,1,0,0,1484,513,660,871,377,477,179.34
7/25/10,1103,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,SUN,1,0,0,0,0,0,2010,1,0,0,1320,431,461,638,269,599,97.75
7/26/10,629,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,MON,0,1,0,0,0,0,2010,1,0,0,901,248,226,626,271,750,154.61
7/27/10,1407,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,TUE,0,0,1,0,0,0,2010,1,0,0,678,224,206,710,217,1568,188.38
7/28/10,568,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,WED,0,0,0,1,0,0,2010,1,0,0,673,213,260,701,220,1583,219.14
7/29/10,975,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,THU,0,0,0,0,1,0,2010,1,0,0,926,327,410,693,283,1282,202.25
7/30/10,1251,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,FRI,0,0,0,0,0,1,2010,1,0,0,1447,741,851,519,300,961,275.54
7/31/10,535,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,SAT,0,0,0,0,0,0,2010,1,0,0,1486,774,868,528,334,846,269.35
8/1/10,1513,1st-of-month,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUG,8,0,0,0,0,0,0,0,1,0,0,0,SUN,1,0,0,0,0,0,2010,1,0,0,1540,574,621,670,473,467,139.6
8/2/10,1140,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUG,8,0,0,0,0,0,0,0,1,0,0,0,MON,0,1,0,0,0,0,2010,1,0,0,1277,304,263,836,548,193,140.8
8/3/10,981,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUG,8,0,0,0,0,0,0,0,1,0,0,0,TUE,0,0,1,0,0,0,2010,1,0,0,1240,316,225,981,639,189,105.01
